01d859f6-7f50-33f3-a80d-ce6e7fb581b8;1451d326-8740-4358-a83f-48fbab8aaddd;1749457455259;1749467578712;9289242;{"times": {"world": {"times": {"SURVIVAL": 10123455  },"state": "SURVIVAL","lastStateChange": 1749467578712}  },"currentWorld": "world","currentGamemode": "SURVIVAL"};{  "kills": [  ]};{"count": 31};{"count": 3};unknown;RAFAEL
aa52cb87-2c48-3a65-bb7b-8be567a94cfc;1451d326-8740-4358-a83f-48fbab8aaddd;1749456531572;1749467578712;8393160;{"times": {"world": {"times": {"SURVIVAL": 11047142  },"state": "SURVIVAL","lastStateChange": 1749467578712}  },"currentWorld": "world","currentGamemode": "SURVIVAL"};{  "kills": [{"killer": {"name": "Kcin404", "uuid": "aa52cb87-2c48-3a65-bb7b-8be567a94cfc"},  "victim": {"name": "RAFAEL", "uuid": "01d859f6-7f50-33f3-a80d-ce6e7fb581b8"},  "server": {"name": "Server 1", "uuid": {"uuid": "1451d326-8740-4358-a83f-48fbab8aaddd"}},  "weapon": "Iron Sword",  "date": 1749459388331}  ]};{"count": 2};{"count": 1};keqing.thddns.net;Kcin404
7ddc06ba-2097-3bb1-b996-182a5fdd6b92;1451d326-8740-4358-a83f-48fbab8aaddd;1749455692568;1749467578712;7997179;{"times": {"world": {"times": {"SURVIVAL": 11886146  },"state": "SURVIVAL","lastStateChange": 1749467578712}  },"currentWorld": "world","currentGamemode": "SURVIVAL"};{  "kills": [  ]};{"count": 100};{"count": 0};unknown;IjoZyet
